date,gpr_index
2005-01-13,94.35
2005-01-14,89.14
2005-01-15,81.32
2005-01-16,59.78
2005-01-17,88.14
2005-01-18,112.46
2005-01-19,108.37
2005-01-20,88.77
2005-01-21,115.35
2005-01-22,110.91
2005-01-23,61.77
2005-01-24,159.03
2005-01-25,100.28
2005-01-26,128.87
2005-01-27,116.51
2005-01-28,103.7
2005-01-29,113.37
2005-01-30,48.06
2005-01-31,155.16
2005-02-01,142.2
2005-02-02,145.08
2005-02-03,113.01
2005-02-04,106.86
2005-02-05,59.46
2005-02-06,62.5
2005-02-07,140.13
2005-02-08,86.85
2005-02-09,138.54
2005-02-10,119.67
2005-02-11,124.79
2005-02-12,89.53
2005-02-13,60.16
2005-02-14,128.28
2005-02-15,150.57
2005-02-16,129.59
2005-02-17,135.85
2005-02-18,107.51
2005-02-19,81.14
2005-02-20,72.92
2005-02-21,106.33
2005-02-22,123.3
2005-02-23,85.23
2005-02-24,104.25
2005-02-25,113.62
2005-02-26,87.32
2005-02-27,136.03
2005-02-28,118.31
2005-03-01,146.94
2005-03-02,109.88
2005-03-03,88.82
2005-03-04,74.18
2005-03-05,93.87
2005-03-06,59.53
2005-03-07,107.57
2005-03-08,124.82
2005-03-09,95.81
2005-03-10,82.25
2005-03-11,98.31
2005-03-12,76.84
2005-03-13,90.02
2005-03-14,80.2
2005-03-15,101.69
2005-03-16,110.61
2005-03-17,83.65
2005-03-18,75.22
2005-03-19,77.81
2005-03-20,40.49
2005-03-21,138.65
2005-03-22,78.42
2005-03-23,97.0
2005-03-24,124.65
2005-03-25,93.22
2005-03-26,59.87
2005-03-27,48.99
2005-03-28,88.23
2005-03-29,86.0
2005-03-30,88.41
2005-03-31,82.88
2005-04-01,115.72
2005-04-02,60.83
2005-04-03,96.72
2005-04-04,99.52
2005-04-05,109.9
2005-04-06,121.23
2005-04-07,114.95
2005-04-08,67.43
2005-04-09,71.53
2005-04-10,65.81
2005-04-11,84.25
2005-04-12,78.35
2005-04-13,75.72
2005-04-14,70.7
2005-04-15,100.55
2005-04-16,66.25
2005-04-17,77.73
2005-04-18,129.31
2005-04-19,112.51
2005-04-20,80.17
2005-04-21,62.23
2005-04-22,89.53
2005-04-23,75.48
2005-04-24,45.23
2005-04-25,75.2
2005-04-26,100.77
2005-04-27,92.93
2005-04-28,106.53
2005-04-29,82.67
2005-04-30,78.34
2005-05-01,87.65
2005-05-02,150.57
2005-05-03,122.08
2005-05-04,128.56
2005-05-05,76.85
2005-05-06,99.69
2005-05-07,87.09
2005-05-08,84.84
2005-05-09,134.97
2005-05-10,98.49
2005-05-11,92.79
2005-05-12,139.61
2005-05-13,97.43
2005-05-14,55.21
2005-05-15,75.45
2005-05-16,103.4
2005-05-17,70.74
2005-05-18,99.69
2005-05-19,88.96
2005-05-20,115.29
2005-05-21,54.3
2005-05-22,67.1
2005-05-23,61.63
2005-05-24,74.26
2005-05-25,97.17
2005-05-26,133.25
2005-05-27,146.49
2005-05-28,73.68
2005-05-29,82.25
2005-05-30,125.57
2005-05-31,137.53
2005-06-01,81.01
2005-06-02,82.88
2005-06-03,46.53
2005-06-04,73.49
2005-06-05,38.93
2005-06-06,121.01
2005-06-07,91.2
2005-06-08,90.16
2005-06-09,111.63
2005-06-10,78.94
2005-06-11,65.17
2005-06-12,52.41
2005-06-13,113.59
2005-06-14,64.51
2005-06-15,64.35
2005-06-16,65.01
2005-06-17,101.17
2005-06-18,79.34
2005-06-19,43.35
2005-06-20,59.35
2005-06-21,81.06
2005-06-22,106.27
2005-06-23,91.94
2005-06-24,71.3
2005-06-25,55.8
2005-06-26,78.16
2005-06-27,156.5
2005-06-28,99.28
2005-06-29,77.94
2005-06-30,110.42
2005-07-01,128.17
2005-07-02,66.14
2005-07-03,87.27
2005-07-04,124.92
2005-07-05,126.38
2005-07-06,83.54
2005-07-07,46.66
2005-07-08,469.2
2005-07-09,241.45
2005-07-10,152.83
2005-07-11,223.27
2005-07-12,201.46
2005-07-13,224.74
2005-07-14,171.48
2005-07-15,154.66
2005-07-16,196.1
2005-07-17,139.55
2005-07-18,167.34
2005-07-19,175.07
2005-07-20,190.3
2005-07-21,134.26
2005-07-22,190.59
2005-07-23,163.84
2005-07-24,82.42
2005-07-25,214.23
2005-07-26,211.98
2005-07-27,188.04
2005-07-28,171.76
2005-07-29,169.95
2005-07-30,134.54
2005-07-31,75.78
2005-08-01,184.26
2005-08-02,160.59
2005-08-03,164.02
2005-08-04,170.34
2005-08-05,122.57
2005-08-06,146.6
2005-08-07,106.61
2005-08-08,173.5
2005-08-09,143.53
2005-08-10,136.88
2005-08-11,113.52
2005-08-12,149.44
2005-08-13,63.7
2005-08-14,151.24
2005-08-15,120.23
2005-08-16,90.11
2005-08-17,94.32
2005-08-18,80.37
2005-08-19,130.34
2005-08-20,64.01
2005-08-21,65.4
2005-08-22,94.4
2005-08-23,109.91
2005-08-24,98.83
2005-08-25,114.23
2005-08-26,109.43
2005-08-27,91.93
2005-08-28,70.32
2005-08-29,113.67
2005-08-30,97.89
2005-08-31,91.29
2005-09-01,86.96
2005-09-02,139.81
2005-09-03,118.31
2005-09-04,95.45
2005-09-05,60.46
2005-09-06,108.97
2005-09-07,123.0
2005-09-08,75.34
2005-09-09,101.75
2005-09-10,64.95
2005-09-11,91.43
2005-09-12,113.72
2005-09-13,100.84
2005-09-14,130.53
2005-09-15,109.03
2005-09-16,93.93
2005-09-17,79.89
2005-09-18,56.63
2005-09-19,161.86
2005-09-20,148.46
2005-09-21,142.57
2005-09-22,105.24
2005-09-23,117.31
2005-09-24,84.53
2005-09-25,92.11
2005-09-26,115.09
2005-09-27,109.07
2005-09-28,101.79
2005-09-29,83.77
2005-09-30,100.21
2005-10-01,43.13
2005-10-02,65.02
2005-10-03,123.83
2005-10-04,103.71
2005-10-05,125.68
2005-10-06,78.23
2005-10-07,140.39
2005-10-08,111.95
2005-10-09,100.7
2005-10-10,92.55
2005-10-11,86.91
2005-10-12,63.48
2005-10-13,99.43
2005-10-14,61.07
2005-10-15,73.01
2005-10-16,60.68
2005-10-17,107.21
2005-10-18,122.11
2005-10-19,62.61
2005-10-20,75.11
2005-10-21,91.94
2005-10-22,74.2
2005-10-23,42.38
2005-10-24,80.53
2005-10-25,72.3
2005-10-26,92.25
2005-10-27,86.83
2005-10-28,78.54
2005-10-29,46.93
2005-10-30,69.47
2005-10-31,177.8
2005-11-01,112.35
2005-11-02,76.12
2005-11-03,79.82
2005-11-04,99.14
2005-11-05,70.18
2005-11-06,67.06
2005-11-07,101.29
2005-11-08,97.8
2005-11-09,80.14
2005-11-10,118.9
2005-11-11,146.63
2005-11-12,78.1
2005-11-13,47.9
2005-11-14,91.46
2005-11-15,121.74
2005-11-16,77.52
2005-11-17,83.27
2005-11-18,74.44
2005-11-19,57.84
2005-11-20,63.92
2005-11-21,86.68
2005-11-22,84.27
2005-11-23,84.62
2005-11-24,70.55
2005-11-25,86.17
2005-11-26,49.14
2005-11-27,63.63
2005-11-28,54.18
2005-11-29,60.58
2005-11-30,76.75
2005-12-01,115.46
2005-12-02,67.13
2005-12-03,75.8
2005-12-04,56.02
2005-12-05,91.51
2005-12-06,135.58
2005-12-07,79.22
2005-12-08,94.03
2005-12-09,110.24
2005-12-10,48.44
2005-12-11,75.53
2005-12-12,86.78
2005-12-13,144.88
2005-12-14,126.94
2005-12-15,119.57
2005-12-16,81.59
2005-12-17,87.99
2005-12-18,75.8
2005-12-19,140.79
2005-12-20,101.2
2005-12-21,105.32
2005-12-22,102.74
2005-12-23,84.36
2005-12-24,79.23
2005-12-25,83.36
2005-12-26,130.76
2005-12-27,93.71
2005-12-28,103.91
2005-12-29,116.05
2005-12-30,80.44
2005-12-31,61.61
2006-01-01,60.15
2006-01-02,71.57
2006-01-03,64.71
2006-01-04,107.42
2006-01-05,58.21
2006-01-06,91.84
2006-01-07,62.23
2006-01-08,80.79
2006-01-09,85.78
2006-01-10,96.76
2006-01-11,117.62
2006-01-12,91.49
2006-01-13,121.59
2006-01-14,64.9
2006-01-15,81.06
2006-01-16,93.36
2006-01-17,106.5
2006-01-18,147.08
2006-01-19,94.49
2006-01-20,153.49
2006-01-21,114.92
2006-01-22,73.53
2006-01-23,111.7
2006-01-24,70.62
2006-01-25,105.57
2006-01-26,115.13
2006-01-27,127.52
2006-01-28,49.68
2006-01-29,66.49
2006-01-30,111.96
2006-01-31,106.64
2006-02-01,167.52
2006-02-02,89.6
2006-02-03,131.32
2006-02-04,88.87
2006-02-05,75.89
2006-02-06,140.07
2006-02-07,144.17
2006-02-08,85.92
2006-02-09,67.94
2006-02-10,88.15
2006-02-11,64.68
2006-02-12,28.25
2006-02-13,89.34
2006-02-14,89.01
2006-02-15,64.59
2006-02-16,112.87
2006-02-17,106.58
2006-02-18,61.84
2006-02-19,60.23
2006-02-20,69.17
2006-02-21,113.87
2006-02-22,88.15
2006-02-23,136.38
2006-02-24,102.42
2006-02-25,114.68
2006-02-26,87.36
2006-02-27,106.4
2006-02-28,128.42
2006-03-01,120.51
2006-03-02,71.77
2006-03-03,126.45
2006-03-04,63.76
2006-03-05,76.11
2006-03-06,119.78
2006-03-07,132.38
2006-03-08,137.76
2006-03-09,126.25
2006-03-10,130.72
2006-03-11,69.83
2006-03-12,67.45
2006-03-13,95.05
2006-03-14,143.75
2006-03-15,81.18
2006-03-16,105.03
2006-03-17,125.48
2006-03-18,52.93
2006-03-19,42.74
2006-03-20,94.13
2006-03-21,112.02
2006-03-22,108.81
2006-03-23,74.7
2006-03-24,92.18
2006-03-25,56.29
2006-03-26,34.23
2006-03-27,81.88
2006-03-28,75.89
2006-03-29,68.18
2006-03-30,76.18
2006-03-31,84.0
2006-04-01,58.07
2006-04-02,47.8
2006-04-03,121.23
2006-04-04,82.26
2006-04-05,62.57
2006-04-06,62.45
2006-04-07,96.72
2006-04-08,73.29
2006-04-09,61.88
2006-04-10,100.38
2006-04-11,115.31
2006-04-12,100.11
2006-04-13,99.69
2006-04-14,60.97
2006-04-15,110.89
2006-04-16,61.57
2006-04-17,139.61
2006-04-18,132.8
2006-04-19,99.25
2006-04-20,90.29
2006-04-21,71.95
2006-04-22,75.08
2006-04-23,33.16
2006-04-24,104.02
2006-04-25,128.02
2006-04-26,129.79
2006-04-27,129.06
2006-04-28,89.53
2006-04-29,81.72
2006-04-30,60.37
2006-05-01,99.0
2006-05-02,106.17
2006-05-03,96.45
2006-05-04,83.42
2006-05-05,91.86
2006-05-06,64.13
2006-05-07,63.49
2006-05-08,128.15
2006-05-09,105.06
2006-05-10,118.42
2006-05-11,115.94
2006-05-12,92.18
2006-05-13,64.58
2006-05-14,79.96
2006-05-15,70.65
2006-05-16,109.31
2006-05-17,87.97
2006-05-18,78.34
2006-05-19,79.36
2006-05-20,66.73
2006-05-21,70.56
2006-05-22,91.61
2006-05-23,86.56
2006-05-24,91.52
2006-05-25,62.55
2006-05-26,95.89
2006-05-27,60.86
2006-05-28,41.13
2006-05-29,86.57
2006-05-30,74.69
2006-05-31,52.93
2006-06-01,118.31
2006-06-02,98.02
2006-06-03,105.96
2006-06-04,84.35
2006-06-05,85.32
2006-06-06,123.41
2006-06-07,115.41
2006-06-08,86.82
2006-06-09,113.72
2006-06-10,96.65
2006-06-11,56.34
2006-06-12,84.54
2006-06-13,90.46
2006-06-14,125.99
2006-06-15,114.03
2006-06-16,96.51
2006-06-17,73.35
2006-06-18,104.69
2006-06-19,114.1
2006-06-20,139.97
2006-06-21,107.32
2006-06-22,112.62
2006-06-23,131.73
2006-06-24,63.81
2006-06-25,58.73
2006-06-26,108.67
2006-06-27,132.11
2006-06-28,94.64
2006-06-29,98.39
2006-06-30,133.72
2006-07-01,51.18
2006-07-02,55.94
2006-07-03,82.81
2006-07-04,147.32
2006-07-05,114.97
2006-07-06,172.96
2006-07-07,151.52
2006-07-08,107.03
2006-07-09,75.2
2006-07-10,161.29
2006-07-11,149.44
2006-07-12,154.59
2006-07-13,180.89
2006-07-14,171.88
2006-07-15,109.48
2006-07-16,124.62
2006-07-17,224.1
2006-07-18,206.6
2006-07-19,179.24
2006-07-20,130.3
2006-07-21,142.37
2006-07-22,137.91
2006-07-23,105.97
2006-07-24,150.57
2006-07-25,141.11
2006-07-26,165.11
2006-07-27,115.32
2006-07-28,180.03
2006-07-29,120.46
2006-07-30,100.26
2006-07-31,150.19
2006-08-01,151.56
2006-08-02,150.25
2006-08-03,137.9
2006-08-04,132.37
2006-08-05,109.83
2006-08-06,85.04
2006-08-07,171.41
2006-08-08,150.05
2006-08-09,156.93
2006-08-10,143.48
2006-08-11,252.68
2006-08-12,233.62
2006-08-13,134.86
2006-08-14,207.28
2006-08-15,239.73
2006-08-16,134.43
2006-08-17,137.4
2006-08-18,154.88
2006-08-19,100.56
2006-08-20,109.25
2006-08-21,156.4
2006-08-22,180.15
2006-08-23,160.06
2006-08-24,120.57
2006-08-25,150.98
2006-08-26,135.51
2006-08-27,73.07
2006-08-28,129.06
2006-08-29,161.78
2006-08-30,110.31
2006-08-31,100.82
2006-09-01,159.05
2006-09-02,118.2
2006-09-03,93.2
2006-09-04,155.35
2006-09-05,173.75
2006-09-06,134.21
2006-09-07,81.12
2006-09-08,149.08
2006-09-09,121.16
2006-09-10,97.74
2006-09-11,140.72
2006-09-12,120.99
2006-09-13,108.21
2006-09-14,119.7
2006-09-15,97.17
2006-09-16,73.85
2006-09-17,91.51
2006-09-18,111.98
2006-09-19,155.81
2006-09-20,124.62
2006-09-21,112.56
2006-09-22,105.72
2006-09-23,99.4
2006-09-24,71.2
2006-09-25,76.28
2006-09-26,115.89
2006-09-27,81.9
2006-09-28,117.82
2006-09-29,114.73
2006-09-30,85.65
2006-10-01,55.03
2006-10-02,108.42
2006-10-03,113.0
2006-10-04,130.08
2006-10-05,122.69
2006-10-06,110.72
2006-10-07,70.77
2006-10-08,48.22
2006-10-09,99.06
2006-10-10,251.71
2006-10-11,243.3
2006-10-12,109.0
2006-10-13,122.36
2006-10-14,101.08
2006-10-15,69.09
2006-10-16,160.47
2006-10-17,151.89
2006-10-18,109.31
2006-10-19,118.4
2006-10-20,97.68
2006-10-21,115.43
2006-10-22,58.39
2006-10-23,110.42
2006-10-24,125.92
2006-10-25,130.08
2006-10-26,100.3
2006-10-27,91.04
2006-10-28,81.46
2006-10-29,63.27
2006-10-30,79.78
2006-10-31,146.34
2006-11-01,143.61
2006-11-02,113.77
2006-11-03,113.83
2006-11-04,60.83
2006-11-05,47.01
2006-11-06,47.64
2006-11-07,52.32
2006-11-08,77.04
2006-11-09,89.81
2006-11-10,114.9
2006-11-11,75.94
2006-11-12,53.61
2006-11-13,122.42
2006-11-14,137.76
2006-11-15,107.25
2006-11-16,114.13
2006-11-17,56.63
2006-11-18,69.77
2006-11-19,71.77
2006-11-20,118.44
2006-11-21,70.41
2006-11-22,72.22
2006-11-23,116.91
2006-11-24,78.2
2006-11-25,79.64
2006-11-26,69.98
2006-11-27,103.98
2006-11-28,77.74
2006-11-29,97.79
2006-11-30,78.8
2006-12-01,96.57
2006-12-02,63.76
2006-12-03,43.73
2006-12-04,86.98
2006-12-05,150.87
2006-12-06,85.8
2006-12-07,72.95
2006-12-08,104.24
2006-12-09,100.03
2006-12-10,81.52
2006-12-11,81.17
2006-12-12,93.54
2006-12-13,126.17
2006-12-14,74.16
2006-12-15,80.49
2006-12-16,89.15
2006-12-17,74.52
2006-12-18,83.86
2006-12-19,136.38
2006-12-20,91.75
2006-12-21,93.31
2006-12-22,81.21
2006-12-23,95.02
2006-12-24,59.76
2006-12-25,137.21
2006-12-26,125.63
2006-12-27,73.61
2006-12-28,102.45
2006-12-29,92.77
2006-12-30,120.14
2006-12-31,37.98
2007-01-01,90.29
2007-01-02,114.67
2007-01-03,76.7
2007-01-04,85.41
2007-01-05,88.2
2007-01-06,102.14
2007-01-07,67.53
2007-01-08,106.46
2007-01-09,106.03
2007-01-10,153.24
2007-01-11,101.63
2007-01-12,160.66
2007-01-13,102.65
2007-01-14,65.25
2007-01-15,110.56
2007-01-16,81.84
2007-01-17,128.29
2007-01-18,127.82
2007-01-19,66.13
2007-01-20,59.0
2007-01-21,79.5
2007-01-22,116.96
2007-01-23,113.76
2007-01-24,110.32
2007-01-25,110.7
2007-01-26,79.57
2007-01-27,84.0
2007-01-28,63.78
2007-01-29,60.23
2007-01-30,109.75
2007-01-31,96.6
2007-02-01,77.85
2007-02-02,139.13
2007-02-03,106.15
2007-02-04,55.39
2007-02-05,77.99
2007-02-06,88.7
2007-02-07,126.07
2007-02-08,76.15
2007-02-09,95.58
2007-02-10,73.74
2007-02-11,83.0
2007-02-12,101.93
2007-02-13,95.68
2007-02-14,122.08
2007-02-15,111.82
2007-02-16,96.89
2007-02-17,65.12
2007-02-18,54.5
2007-02-19,78.77
2007-02-20,128.34
2007-02-21,101.5
2007-02-22,84.52
2007-02-23,126.84
2007-02-24,80.39
2007-02-25,95.41
2007-02-26,103.16
2007-02-27,89.62
2007-02-28,125.11
2007-03-01,99.48
2007-03-02,127.29
2007-03-03,70.26
2007-03-04,41.69
2007-03-05,124.79
2007-03-06,100.38
2007-03-07,135.92
2007-03-08,63.33
2007-03-09,91.28
2007-03-10,55.87
2007-03-11,66.03
2007-03-12,58.97
2007-03-13,79.58
2007-03-14,104.48
2007-03-15,104.12
2007-03-16,122.03
2007-03-17,56.88
2007-03-18,44.17
2007-03-19,66.38
2007-03-20,95.02
2007-03-21,65.08
2007-03-22,92.09
2007-03-23,76.49
2007-03-24,82.88
2007-03-25,49.5
2007-03-26,105.22
2007-03-27,129.02
2007-03-28,103.88
2007-03-29,102.86
2007-03-30,93.81
2007-03-31,61.44
2007-04-01,67.28
2007-04-02,82.9
2007-04-03,104.33
2007-04-04,62.94
2007-04-05,96.19
2007-04-06,106.97
2007-04-07,41.33
2007-04-08,37.47
2007-04-09,65.6
2007-04-10,81.49
2007-04-11,96.6
2007-04-12,86.15
2007-04-13,80.65
2007-04-14,59.35
2007-04-15,70.09
2007-04-16,114.48
2007-04-17,88.64
2007-04-18,63.76
2007-04-19,62.2
2007-04-20,99.76
2007-04-21,65.62
2007-04-22,32.34
2007-04-23,48.24
2007-04-24,70.28
2007-04-25,119.01
2007-04-26,64.66
2007-04-27,87.09
2007-04-28,54.75
2007-04-29,48.79
2007-04-30,112.43
2007-05-01,140.07
2007-05-02,72.09
2007-05-03,57.91
2007-05-04,88.0
2007-05-05,43.17
2007-05-06,43.19
2007-05-07,75.0
2007-05-08,75.98
2007-05-09,108.61
2007-05-10,109.9
2007-05-11,100.76
2007-05-12,69.24
2007-05-13,65.13
2007-05-14,99.3
2007-05-15,92.66
2007-05-16,105.69
2007-05-17,93.87
2007-05-18,124.65
2007-05-19,47.28
2007-05-20,91.61
2007-05-21,82.52
2007-05-22,91.92
2007-05-23,115.04
2007-05-24,104.38
2007-05-25,125.07
2007-05-26,84.29
2007-05-27,107.65
2007-05-28,73.4
2007-05-29,87.06
2007-05-30,159.36
2007-05-31,111.73
2007-06-01,111.09
2007-06-02,80.21
2007-06-03,63.7
2007-06-04,176.07
2007-06-05,123.09
2007-06-06,127.91
2007-06-07,123.13
2007-06-08,119.37
2007-06-09,71.9
2007-06-10,56.83
2007-06-11,84.12
2007-06-12,109.48
2007-06-13,116.84
2007-06-14,106.19
2007-06-15,93.22
2007-06-16,78.34
2007-06-17,82.2
2007-06-18,143.53
2007-06-19,123.07
2007-06-20,121.96
2007-06-21,75.82
2007-06-22,69.58
2007-06-23,110.51
2007-06-24,65.18
2007-06-25,76.66
2007-06-26,75.52
2007-06-27,91.4
2007-06-28,59.1
2007-06-29,114.13
2007-06-30,107.4
2007-07-01,90.76
2007-07-02,153.72
2007-07-03,153.22
2007-07-04,159.69
2007-07-05,144.6
2007-07-06,121.86
2007-07-07,54.21
2007-07-08,82.92
2007-07-09,152.3
2007-07-10,133.91
2007-07-11,116.34
2007-07-12,98.02
2007-07-13,150.71
2007-07-14,74.02
2007-07-15,114.08
2007-07-16,176.56
2007-07-17,113.13
2007-07-18,154.23
2007-07-19,82.13
2007-07-20,89.44
2007-07-21,87.69
2007-07-22,104.33
2007-07-23,128.36
2007-07-24,82.63
2007-07-25,91.58
2007-07-26,124.33
2007-07-27,108.05
2007-07-28,97.85
2007-07-29,65.11
2007-07-30,97.77
2007-07-31,129.9
2007-08-01,124.14
2007-08-02,95.07
2007-08-03,122.34
2007-08-04,97.68
2007-08-05,69.01
2007-08-06,104.24
2007-08-07,127.12
2007-08-08,92.29
2007-08-09,75.63
2007-08-10,102.69
2007-08-11,73.03
2007-08-12,45.43
2007-08-13,84.72
2007-08-14,66.85
2007-08-15,109.51
2007-08-16,106.0
2007-08-17,82.18
2007-08-18,75.35
2007-08-19,58.48
2007-08-20,111.35
2007-08-21,60.49
2007-08-22,76.27
2007-08-23,58.58
2007-08-24,77.18
2007-08-25,38.66
2007-08-26,50.9
2007-08-27,75.39
2007-08-28,83.41
2007-08-29,74.04
2007-08-30,81.22
2007-08-31,77.52
2007-09-01,41.15
2007-09-02,46.07
2007-09-03,161.81
2007-09-04,115.38
2007-09-05,91.66
2007-09-06,100.21
2007-09-07,109.41
2007-09-08,80.93
2007-09-09,100.38
2007-09-10,122.55
2007-09-11,105.62
2007-09-12,99.83
2007-09-13,124.08
2007-09-14,85.01
2007-09-15,67.06
2007-09-16,65.76
2007-09-17,44.76
2007-09-18,98.49
2007-09-19,72.01
2007-09-20,121.83
2007-09-21,87.09
2007-09-22,70.42
2007-09-23,38.47
2007-09-24,90.24
2007-09-25,106.34
2007-09-26,97.6
2007-09-27,177.98
2007-09-28,118.72
2007-09-29,78.99
2007-09-30,61.72
2007-10-01,121.76
2007-10-02,103.52
2007-10-03,81.43
2007-10-04,86.28
2007-10-05,125.0
2007-10-06,69.44
2007-10-07,55.47
2007-10-08,126.3
2007-10-09,72.08
2007-10-10,82.37
2007-10-11,68.59
2007-10-12,77.94
2007-10-13,84.06
2007-10-14,65.35
2007-10-15,82.16
2007-10-16,151.87
2007-10-17,175.77
2007-10-18,94.25
2007-10-19,111.0
2007-10-20,87.52
2007-10-21,85.49
2007-10-22,91.91
2007-10-23,131.4
2007-10-24,157.74
2007-10-25,126.8
2007-10-26,173.0
2007-10-27,121.1
2007-10-28,45.26
2007-10-29,98.36
2007-10-30,102.52
2007-10-31,74.07
2007-11-01,81.31
2007-11-02,106.58
2007-11-03,125.05
2007-11-04,105.81
2007-11-05,149.0
2007-11-06,172.83
2007-11-07,93.31
2007-11-08,140.0
2007-11-09,121.16
2007-11-10,61.34
2007-11-11,56.96
2007-11-12,101.76
2007-11-13,87.67
2007-11-14,128.47
2007-11-15,94.64
2007-11-16,127.41
2007-11-17,83.89
2007-11-18,56.9
2007-11-19,63.13
2007-11-20,57.78
2007-11-21,32.92
2007-11-22,58.6
2007-11-23,118.9
2007-11-24,21.69
2007-11-25,62.96
2007-11-26,51.36
2007-11-27,108.19
2007-11-28,68.89
2007-11-29,57.43
2007-11-30,77.38
2007-12-01,75.07
2007-12-02,71.24
2007-12-03,56.93
2007-12-04,133.6
2007-12-05,183.72
2007-12-06,109.26
2007-12-07,104.27
2007-12-08,68.91
2007-12-09,100.65
2007-12-10,78.79
2007-12-11,119.51
2007-12-12,119.94
2007-12-13,89.02
2007-12-14,70.9
2007-12-15,64.73
2007-12-16,73.9
2007-12-17,86.97
2007-12-18,98.59
2007-12-19,105.27
2007-12-20,95.5
2007-12-21,64.53
2007-12-22,55.26
2007-12-23,56.79
2007-12-24,102.4
2007-12-25,125.0
2007-12-26,58.63
2007-12-27,105.97
2007-12-28,186.46
2007-12-29,116.41
2007-12-30,68.6
2007-12-31,87.29
2008-01-01,63.37
2008-01-02,95.0
2008-01-03,82.81
2008-01-04,87.35
2008-01-05,57.36
2008-01-06,65.04
2008-01-07,78.18
2008-01-08,84.46
2008-01-09,123.04
2008-01-10,104.03
2008-01-11,56.55
2008-01-12,57.78
2008-01-13,71.09
2008-01-14,90.81
2008-01-15,95.92
2008-01-16,94.73
2008-01-17,72.99
2008-01-18,47.15
2008-01-19,59.06
2008-01-20,79.29
2008-01-21,81.09
2008-01-22,83.23
2008-01-23,137.01
2008-01-24,88.51
2008-01-25,92.98
2008-01-26,83.14
2008-01-27,86.67
2008-01-28,89.24
2008-01-29,66.89
2008-01-30,36.6
2008-01-31,93.08
2008-02-01,99.69
2008-02-02,48.05
2008-02-03,44.34
2008-02-04,117.29
2008-02-05,99.18
2008-02-06,85.02
2008-02-07,52.54
2008-02-08,77.52
2008-02-09,59.54
2008-02-10,64.45
2008-02-11,89.34
2008-02-12,90.07
2008-02-13,102.62
2008-02-14,89.6
2008-02-15,114.53
2008-02-16,41.96
2008-02-17,45.63
2008-02-18,106.59
2008-02-19,114.23
2008-02-20,73.75
2008-02-21,83.1
2008-02-22,81.02
2008-02-23,89.87
2008-02-24,71.92
2008-02-25,83.67
2008-02-26,103.22
2008-02-27,67.13
2008-02-28,90.68
2008-02-29,81.01
2008-03-01,80.49
2008-03-02,105.67
2008-03-03,122.55
2008-03-04,160.11
2008-03-05,95.76
2008-03-06,113.23
2008-03-07,91.69
2008-03-08,85.42
2008-03-09,51.69
2008-03-10,64.74
2008-03-11,39.71
2008-03-12,99.56
2008-03-13,51.29
2008-03-14,89.45
2008-03-15,32.32
2008-03-16,51.18
2008-03-17,59.62
2008-03-18,80.57
2008-03-19,77.11
2008-03-20,38.26
2008-03-21,84.94
2008-03-22,71.09
2008-03-23,49.96
2008-03-24,98.03
2008-03-25,86.48
2008-03-26,74.51
2008-03-27,64.9
2008-03-28,84.06
2008-03-29,34.07
2008-03-30,77.46
2008-03-31,108.1
2008-04-01,60.84
2008-04-02,80.72
2008-04-03,68.01
2008-04-04,65.65
2008-04-05,47.25
2008-04-06,49.51
2008-04-07,81.08
2008-04-08,56.31
2008-04-09,86.85
2008-04-10,63.86
2008-04-11,83.41
2008-04-12,45.34
2008-04-13,66.06
2008-04-14,53.2
2008-04-15,47.03
2008-04-16,68.4
2008-04-17,77.84
2008-04-18,78.15
2008-04-19,56.63
2008-04-20,55.36
2008-04-21,80.53
2008-04-22,86.39
2008-04-23,107.75
2008-04-24,97.6
2008-04-25,66.31
2008-04-26,96.7
2008-04-27,74.34
2008-04-28,95.27
2008-04-29,70.55
2008-04-30,89.01
2008-05-01,90.46
2008-05-02,57.53
2008-05-03,64.85
2008-05-04,71.62
2008-05-05,42.08
2008-05-06,76.23
2008-05-07,89.17
2008-05-08,55.67
2008-05-09,87.25
2008-05-10,79.69
2008-05-11,83.55
2008-05-12,113.97
2008-05-13,90.2
2008-05-14,85.51
2008-05-15,60.12
2008-05-16,77.32
2008-05-17,49.56
2008-05-18,47.12
2008-05-19,47.78
2008-05-20,38.37
2008-05-21,78.65
2008-05-22,82.96
2008-05-23,88.38
2008-05-24,53.11
2008-05-25,52.58
2008-05-26,122.69
2008-05-27,83.48
2008-05-28,68.6
2008-05-29,74.76
2008-05-30,79.82
2008-05-31,72.66
2008-06-01,33.41
2008-06-02,73.61
2008-06-03,110.96
2008-06-04,76.47
2008-06-05,69.2
2008-06-06,114.23
2008-06-07,49.36
2008-06-08,54.08
2008-06-09,69.98
2008-06-10,77.04
2008-06-11,111.21
2008-06-12,69.71
2008-06-13,74.93
2008-06-14,114.86
2008-06-15,51.25
2008-06-16,96.88
2008-06-17,92.84
2008-06-18,82.58
2008-06-19,114.13
2008-06-20,130.37
2008-06-21,74.35
2008-06-22,54.63
2008-06-23,72.19
2008-06-24,164.26
2008-06-25,133.41
2008-06-26,114.33
2008-06-27,87.83
2008-06-28,68.38
2008-06-29,94.08
2008-06-30,73.01
2008-07-01,123.6
2008-07-02,107.09
2008-07-03,83.71
2008-07-04,66.85
2008-07-05,53.93
2008-07-06,41.41
2008-07-07,94.31
