company_name,date,item_label,item_snippets_score,snippets_count,max_snippet_score,min_snippet_score,mean_snippet_score,std_snippet_score
DHI,2021-11-18,item_1a,47,8,10,1,5.875,2.748376143938713
DHI,2021-11-18,item_7,24,4,10,1,6.0,3.9157800414902435
DHI,2022-11-18,item_1a,25,6,8,1,4.166666666666667,2.7868739954771304
DHI,2022-11-18,item_7,1,1,1,1,1.0,
DHI,2023-11-17,item_1a,22,7,5,1,3.142857142857143,1.4638501094227998
DHI,2023-11-17,item_7,4,1,4,4,4.0,
DHI,2024-11-19,item_1a,33,8,6,2,4.125,1.246423454758225
DHI,2024-11-19,item_7,4,2,4,0,2.0,2.8284271247461903
DHR,2021-02-25,item_1a,68,20,7,2,3.4,1.353358395757909
DHR,2021-02-25,item_7,8,2,5,3,4.0,1.4142135623730951
DHR,2022-02-23,item_1a,62,10,9,4,6.2,1.7511900715418263
DHR,2022-02-23,item_7,19,3,8,5,6.333333333333333,1.5275252316519465
DHR,2023-02-22,item_1a,33,8,6,2,4.125,1.4577379737113252
DHR,2023-02-22,item_7,5,1,5,5,5.0,
DHR,2024-02-21,item_1a,17,5,5,2,3.4,1.140175425099138
DIS,2021-11-24,item_1a,48,9,8,3,5.333333333333333,1.3228756555322951
DIS,2021-11-24,item_7,34,6,8,3,5.666666666666667,1.7511900715418263
DIS,2022-11-29,item_1a,104,23,8,2,4.521739130434782,1.9038135226050255
DIS,2022-11-29,item_7,27,4,8,5,6.75,1.2583057392117918
DIS,2023-11-21,item_1a,45,10,7,3,4.5,1.35400640077266
DIS,2024-11-14,item_1a,16,4,6,2,4.0,2.309401076758503
DLR,2021-03-01,item_1a,45,8,8,1,5.625,2.1339098923270936
DLR,2021-03-01,item_7,13,2,7,6,6.5,0.7071067811865476
DLR,2022-02-25,item_1a,76,21,7,-2,3.619047619047619,1.8835124230062965
DLR,2023-02-27,item_1a,45,12,6,-1,3.75,2.2207697273283835
DLR,2024-02-23,item_1a,49,12,6,1,4.083333333333333,1.4433756729740643
DLTR,2021-03-16,item_1a,65,11,7,4,5.909090909090909,1.044465935734187
DLTR,2021-03-16,item_7,28,5,9,4,5.6,1.9493588689617927
DLTR,2022-03-15,item_1a,40,7,9,3,5.714285714285714,2.4299715851758235
DLTR,2022-03-15,item_7,13,2,7,6,6.5,0.7071067811865476
DLTR,2023-03-10,item_1a,32,5,8,4,6.4,1.8165902124584952
DLTR,2024-03-20,item_1a,10,3,6,2,3.3333333333333335,2.3094010767585034
DOC,2021-02-10,item_1a,60,8,9,7,7.5,0.7559289460184544
DOC,2021-02-10,item_7,15,2,8,7,7.5,0.7071067811865476
DOC,2022-02-09,item_1a,48,9,10,3,5.333333333333333,2.4494897427831774
DOC,2022-02-09,item_7,25,4,10,4,6.25,2.629955639676583
DOC,2023-02-08,item_1a,31,5,8,4,6.2,1.7888543819998317
DOC,2023-02-08,item_7,4,1,4,4,4.0,
DOC,2024-02-09,item_1a,19,6,5,1,3.1666666666666665,1.4719601443879744
DOV,2021-02-12,item_1a,50,8,8,4,6.25,1.2817398889233114
DOV,2021-02-12,item_7,36,5,9,6,7.2,1.3038404810405297
DOW,2021-02-05,item_1a,40,6,10,5,6.666666666666667,2.250925735484551
DOW,2021-02-05,item_7,38,10,7,-2,3.8,3.084008934992101
DOW,2022-02-04,item_1a,42,8,10,1,5.25,3.1959796173138706
DOW,2022-02-04,item_7,2,4,5,-3,0.5,3.696845502136472
DOW,2023-02-01,item_1a,39,9,8,2,4.333333333333333,1.936491673103708
DOW,2024-01-31,item_1a,33,8,6,3,4.125,1.1259916264596033
DPZ,2021-02-25,item_1a,85,18,8,1,4.722222222222222,1.9645551975404016
DPZ,2021-02-25,item_7,28,7,8,1,4.0,2.70801280154532
DPZ,2022-03-01,item_1a,54,11,9,3,4.909090909090909,1.8140862964338522
DPZ,2023-02-23,item_1a,34,6,8,3,5.666666666666667,1.9663841605003503
DPZ,2024-02-26,item_1a,23,5,6,3,4.6,1.140175425099138
DRI,2021-07-23,item_1a,63,15,8,-3,4.2,2.90811671999988
DRI,2021-07-23,item_7,33,11,9,-3,3.0,4.219004621945797
DRI,2022-07-22,item_1a,30,12,5,0,2.5,1.4459976109624422
DRI,2022-07-22,item_7,14,6,3,1,2.3333333333333335,0.816496580927726
DRI,2023-07-21,item_1a,11,3,5,2,3.6666666666666665,1.5275252316519465
DRI,2023-07-21,item_7,18,3,7,4,6.0,1.7320508075688772
DRI,2024-07-19,item_1a,30,7,5,4,4.285714285714286,0.4879500364742666
DUK,2021-02-25,item_1a,79,14,7,4,5.642857142857143,1.0082080720186268
DUK,2021-02-25,item_7,44,8,8,4,5.5,1.5118578920369088
DUK,2022-02-24,item_1a,5,2,3,2,2.5,0.7071067811865476
DUK,2022-02-24,item_7,0,1,0,0,0.0,
DUK,2023-02-27,item_1a,17,3,6,5,5.666666666666667,0.5773502691896257
DUK,2024-02-23,item_1a,12,3,5,3,4.0,1.0
DUK,2024-02-23,item_7,1,2,1,0,0.5,0.7071067811865476
DVA,2021-02-12,item_1a,44,7,8,5,6.285714285714286,0.9511897312113418
DVA,2021-02-12,item_7,39,6,8,6,6.5,0.8366600265340756
DVA,2022-02-11,item_1a,40,8,7,3,5.0,1.3093073414159542
DVA,2022-02-11,item_7,20,4,6,4,5.0,0.816496580927726
DVA,2023-02-22,item_1a,37,10,8,2,3.7,2.110818693198342
DVA,2023-02-22,item_7,28,7,8,2,4.0,2.516611478423583
DVA,2024-02-14,item_1a,16,5,5,0,3.2,2.16794833886788
DVA,2024-02-14,item_7,4,1,4,4,4.0,
DXCM,2021-02-11,item_1a,75,15,8,0,5.0,1.927248223318863
DXCM,2021-02-11,item_7,25,5,7,0,5.0,2.9154759474226504
DXCM,2022-02-14,item_1a,76,16,7,2,4.75,1.5275252316519468
DXCM,2023-02-09,item_1a,48,9,8,2,5.333333333333333,2.345207879911715
DXCM,2024-02-08,item_1a,9,3,4,2,3.0,1.0
EA,2021-05-26,item_1a,79,16,8,0,4.9375,1.9482898483884101
EA,2021-05-26,item_7,9,3,4,1,3.0,1.7320508075688772
EA,2022-05-25,item_1a,48,10,8,2,4.8,2.043961295567452
EA,2022-05-25,item_7,3,2,4,-1,1.5,3.5355339059327378
EA,2023-05-24,item_1a,50,11,7,0,4.545454545454546,1.9679246105293955
EA,2024-05-22,item_1a,7,3,5,1,2.3333333333333335,2.3094010767585034
EBAY,2021-02-04,item_1a,34,9,7,-3,3.7777777777777777,2.9059326290271157
EBAY,2021-02-04,item_7,7,4,5,-3,1.75,3.4034296427770228
EBAY,2022-02-24,item_1a,37,10,6,0,3.7,1.888562063228706
EBAY,2022-02-24,item_7,11,3,5,2,3.6666666666666665,1.5275252316519468
EBAY,2023-02-23,item_1a,35,7,7,4,5.0,1.1547005383792517
EBAY,2024-02-28,item_1a,12,3,5,3,4.0,1.0
ECL,2021-02-26,item_1a,50,9,9,3,5.555555555555555,2.1278575558006176
ECL,2021-02-26,item_7,26,6,9,3,4.333333333333333,2.338090388900024
ECL,2022-02-25,item_1a,67,12,9,2,5.583333333333333,2.314316444667973
ECL,2022-02-25,item_7,3,1,3,3,3.0,
ECL,2023-02-24,item_1a,45,8,8,2,5.625,2.0658792662827956
ECL,2024-02-23,item_1a,26,6,5,4,4.333333333333333,0.5163977794943224
ED,2021-02-18,item_1a,22,8,4,1,2.75,1.164964745021435
ED,2021-02-18,item_7,23,9,7,0,2.5555555555555554,2.1278575558006176
ED,2022-02-17,item_1a,38,11,6,1,3.4545454545454546,2.1148823307047775
ED,2022-02-17,item_7,33,10,8,-1,3.3,2.9458068127047605
ED,2023-02-16,item_1a,28,5,8,2,5.6,2.3021728866442674
ED,2023-02-16,item_7,21,4,8,2,5.25,2.5
ED,2024-02-15,item_1a,12,3,6,2,4.0,2.0
ED,2024-02-15,item_7,16,4,7,2,4.0,2.160246899469287
EFX,2021-02-25,item_1a,49,11,7,0,4.454545454545454,1.9679246105293957
EFX,2021-02-25,item_7,44,14,7,0,3.142857142857143,2.2138425646596693
EFX,2022-02-24,item_1a,40,13,6,0,3.076923076923077,1.7541160386140582
EFX,2022-02-24,item_7,22,7,6,0,3.142857142857143,2.3401261667248794
EFX,2023-02-23,item_1a,19,4,8,3,4.75,2.362907813126304
EFX,2023-02-23,item_7,1,1,1,1,1.0,
EFX,2024-02-22,item_1a,13,6,6,0,2.1666666666666665,2.136976056643281
EFX,2024-02-22,item_7,1,1,1,1,1.0,
EG,2021-03-01,item_1a,39,11,7,1,3.5454545454545454,1.7529196424044293
EG,2021-03-01,item_7,20,5,8,1,4.0,3.24037034920393
EG,2022-02-28,item_1a,48,11,6,3,4.363636363636363,1.2862913567871996
EG,2022-02-28,item_7,6,1,6,6,6.0,
EG,2024-02-28,item_1a,4,1,4,4,4.0,
EL,2021-08-27,item_1a,34,12,8,0,2.8333333333333335,2.6227443411030134
EL,2021-08-27,item_7,53,13,7,0,4.076923076923077,2.1000610491736684
EL,2022-08-24,item_1a,25,6,8,2,4.166666666666667,2.6394443859772205
EL,2022-08-24,item_7,65,14,7,2,4.642857142857143,1.3926810257774171
EL,2023-08-18,item_1a,4,1,4,4,4.0,
EL,2023-08-18,item_7,45,9,9,-1,5.0,2.958039891549808
EL,2024-08-19,item_1a,9,3,4,2,3.0,1.0
ELV,2021-02-18,item_1a,61,11,9,4,5.545454545454546,1.3684762594679065
ELV,2021-02-18,item_7,11,2,6,5,5.5,0.7071067811865476
ELV,2022-02-16,item_1a,51,9,9,4,5.666666666666667,1.732050807568877
ELV,2023-02-15,item_1a,51,10,8,2,5.1,1.9692073983655907
ELV,2024-02-21,item_1a,28,10,6,1,2.8,1.8737959096740262
EMN,2021-02-22,item_7,72,14,8,2,5.142857142857143,2.1788191176076888
EMN,2022-02-25,item_7,47,7,8,4,6.714285714285714,1.4960264830861913
EMN,2023-02-15,item_7,13,2,7,6,6.5,0.7071067811865476
EMN,2024-02-14,item_1a,3,1,3,3,3.0,
EMR,2021-11-15,item_1a,57,14,6,0,4.071428571428571,1.8590438284354556
EMR,2021-11-15,item_7,14,2,8,6,7.0,1.4142135623730951
EMR,2022-11-14,item_1a,55,11,8,0,5.0,2.32379000772445
EMR,2023-11-13,item_1a,24,7,7,0,3.4285714285714284,2.819996622760558
EMR,2024-11-12,item_1a,9,2,5,4,4.5,0.7071067811865476
ENPH,2021-02-16,item_1a,47,8,8,3,5.875,1.7268882005337973
ENPH,2021-02-16,item_7,11,2,7,4,5.5,2.1213203435596424
ENPH,2022-02-11,item_1a,71,13,8,1,5.461538461538462,1.713446070320696
ENPH,2023-02-13,item_1a,56,10,8,2,5.6,1.776388345929897
ENPH,2023-02-13,item_7,18,4,7,1,4.5,2.6457513110645907
ENPH,2024-02-09,item_1a,8,3,5,1,2.6666666666666665,2.0816659994661326
EOG,2021-02-25,item_1a,43,9,8,2,4.777777777777778,2.1666666666666665
EOG,2021-02-25,item_7,13,3,5,3,4.333333333333333,1.1547005383792515
EOG,2022-02-24,item_1a,57,10,9,2,5.7,2.3118054512532935
EOG,2022-02-24,item_7,13,3,7,2,4.333333333333333,2.5166114784235836
EOG,2023-02-23,item_1a,59,9,9,3,6.555555555555555,1.8104634152000358
EOG,2023-02-23,item_7,11,2,6,5,5.5,0.7071067811865476
EOG,2024-02-22,item_1a,1,1,1,1,1.0,
EOG,2024-02-22,item_7,6,2,5,1,3.0,2.8284271247461903
EPAM,2021-02-25,item_1a,40,7,8,2,5.714285714285714,2.0586634591635513
EPAM,2021-02-25,item_7,21,6,7,-3,3.5,3.5637059362410923
EPAM,2022-02-25,item_1a,62,12,8,3,5.166666666666667,1.6422453217986943
EPAM,2022-02-25,item_7,16,5,7,0,3.2,3.2710854467592254
EPAM,2023-02-24,item_1a,39,8,7,2,4.875,2.100170061141308
EPAM,2023-02-24,item_7,-3,1,-3,-3,-3.0,
EPAM,2024-02-22,item_1a,9,3,5,1,3.0,2.0
EQIX,2021-02-19,item_1a,71,18,5,2,3.9444444444444446,0.9983646759294876
EQIX,2021-02-19,item_7,5,1,5,5,5.0,
EQIX,2022-02-18,item_1a,121,22,8,2,5.5,1.2630273533214138
EQIX,2022-02-18,item_7,5,1,5,5,5.0,
EQIX,2023-02-17,item_1a,36,8,8,2,4.5,2.0701966780270626
EQIX,2023-02-17,item_7,2,1,2,2,2.0,
EQIX,2024-02-16,item_1a,16,4,5,3,4.0,0.8164965809277259
EQR,2024-02-15,item_1a,34,8,6,3,4.25,1.4880476182856899
EQT,2021-02-17,item_1a,39,8,7,3,4.875,1.457737973711325
EQT,2022-02-10,item_1a,17,3,7,5,5.666666666666667,1.1547005383792517
EQT,2023-02-16,item_1a,5,1,5,5,5.0,
EQT,2024-02-14,item_1a,10,3,4,3,3.3333333333333335,0.5773502691896258
EQT,2024-02-14,item_7,9,2,6,3,4.5,2.1213203435596424
ERIE,2021-02-25,item_1a,113,18,10,5,6.277777777777778,1.227410260553666
ERIE,2021-02-25,item_7,22,3,10,6,7.333333333333333,2.309401076758503
ERIE,2022-02-24,item_1a,27,8,6,0,3.375,2.065879266282796
ERIE,2022-02-24,item_7,27,8,8,0,3.375,2.1998376563477846
ERIE,2023-03-01,item_1a,30,9,7,1,3.3333333333333335,1.9999999999999998
ERIE,2023-03-01,item_7,15,5,6,0,3.0,2.5495097567963922
ERIE,2024-02-26,item_1a,18,10,5,-1,1.8,1.7511900715418263
ERIE,2024-02-26,item_7,6,1,6,6,6.0,
ES,2021-02-17,item_1a,39,9,7,1,4.333333333333333,1.9364916731037085
ES,2021-02-17,item_7,31,6,6,4,5.166666666666667,0.752772652709081
ES,2022-02-17,item_1a,29,6,7,4,4.833333333333333,1.169045194450012
ES,2022-02-17,item_7,12,2,7,5,6.0,1.4142135623730951
ES,2023-02-15,item_7,5,5,4,-2,1.0,2.5495097567963922
ESS,2021-02-19,item_1a,73,12,9,3,6.083333333333333,1.7816403745544227
ESS,2021-02-19,item_7,6,1,6,6,6.0,
ESS,2022-02-25,item_1a,35,6,8,4,5.833333333333333,1.6020819787597222
ESS,2022-02-25,item_7,11,4,5,-2,2.75,3.2015621187164243
ESS,2023-02-23,item_1a,14,5,4,0,2.8,1.6431676725154984
ESS,2023-02-23,item_7,14,6,8,-3,2.3333333333333335,3.6696957185394363
ESS,2024-02-23,item_1a,42,10,5,4,4.2,0.42163702135578407
ESS,2024-02-23,item_7,14,3,6,4,4.666666666666667,1.1547005383792517
ETN,2021-02-24,item_1a,23,5,8,2,4.6,2.4083189157584592
ETN,2022-02-23,item_1a,34,9,6,1,3.7777777777777777,1.855921454276674
ETN,2023-02-23,item_1a,31,11,5,0,2.8181818181818183,1.9908883353006928
ETN,2024-02-29,item_1a,36,9,6,1,4.0,1.5811388300841898
ETR,2022-02-25,item_1a,53,12,9,1,4.416666666666667,2.5030284687057627
ETR,2023-02-24,item_1a,40,10,8,-1,4.0,2.5385910352879693
ETR,2024-02-23,item_1a,43,11,5,2,3.909090909090909,0.9438798074485388
EVRG,2021-02-26,item_1a,62,16,6,2,3.875,1.454876856186346
EVRG,2021-02-26,item_7,15,4,6,2,3.75,2.0615528128088303
EVRG,2022-02-25,item_1a,56,15,7,2,3.7333333333333334,1.3870146083619752
EVRG,2023-02-24,item_1a,32,8,6,1,4.0,1.4142135623730951
EVRG,2024-02-29,item_1a,16,7,4,-1,2.2857142857142856,2.0586634591635513
EW,2021-02-12,item_1a,16,5,6,2,3.2,1.6431676725154984
EW,2021-02-12,item_7,22,8,6,0,2.75,2.187627547301936
EW,2022-02-14,item_1a,33,8,7,2,4.125,1.7268882005337975
EW,2022-02-14,item_7,66,16,7,1,4.125,1.9278658321228337
EW,2023-02-13,item_1a,23,6,8,2,3.8333333333333335,2.136976056643281
EW,2023-02-13,item_7,22,6,8,-3,3.6666666666666665,3.6696957185394363
EW,2024-02-12,item_1a,10,3,4,3,3.3333333333333335,0.5773502691896258
EW,2024-02-12,item_7,13,2,8,5,6.5,2.1213203435596424
EXC,2021-02-24,item_1a,31,6,7,3,5.166666666666667,1.3291601358251257
EXC,2021-02-24,item_7,46,12,9,-4,3.8333333333333335,3.6390141855211615
EXC,2022-02-25,item_1a,31,6,6,5,5.166666666666667,0.408248290463863
EXC,2022-02-25,item_7,11,6,8,-4,1.8333333333333333,4.792355023020171
EXC,2023-02-14,item_1a,12,6,5,-2,2.0,3.1622776601683795
EXC,2023-02-14,item_7,-1,8,9,-4,-0.125,4.223657859520077
EXC,2024-02-21,item_1a,15,3,6,4,5.0,1.0
EXC,2024-02-21,item_7,6,2,8,-2,3.0,7.0710678118654755
EXPD,2021-02-19,item_1a,95,22,7,3,4.318181818181818,1.1705254675272427
EXPD,2021-02-19,item_7,62,15,7,3,4.133333333333334,1.1872336794093274
EXPD,2022-03-15,item_1a,59,13,7,2,4.538461538461538,1.3913653136029502
EXPD,2022-03-15,item_7,13,2,7,6,6.5,0.7071067811865476
EXPD,2023-03-01,item_1a,50,9,9,1,5.555555555555555,2.351122663277647
EXPD,2023-03-01,item_7,7,1,7,7,7.0,
EXPD,2024-02-23,item_1a,62,17,7,1,3.6470588235294117,1.765686002329839
EXPE,2021-02-12,item_1a,83,18,8,1,4.611111111111111,1.9745107774984456
EXPE,2021-02-12,item_7,43,9,8,3,4.777777777777778,1.5634719199411429
EXPE,2022-02-11,item_1a,95,22,9,0,4.318181818181818,2.6437052576218645
EXPE,2022-02-11,item_7,35,8,9,2,4.375,2.559994419636775
EXPE,2023-02-10,item_1a,95,17,9,2,5.588235294117647,2.0018373912924274
EXPE,2023-02-10,item_7,15,2,8,7,7.5,0.7071067811865476
EXPE,2024-02-09,item_1a,12,3,5,3,4.0,1.0
EXPE,2024-02-09,item_7,6,3,4,-2,2.0,3.4641016151377544
EXR,2021-02-26,item_1a,25,15,7,0,1.6666666666666667,1.9880595947760098
EXR,2022-02-28,item_1a,20,12,7,0,1.6666666666666667,2.3868325657594203
EXR,2023-02-28,item_1a,16,6,5,0,2.6666666666666665,2.3380903889000244
EXR,2024-02-29,item_1a,16,6,5,0,2.6666666666666665,2.160246899469287
F,2021-02-05,item_1a,48,9,7,2,5.333333333333333,1.414213562373095
F,2021-02-05,item_7,36,6,7,5,6.0,0.6324555320336759
F,2022-02-04,item_1a,50,9,8,1,5.555555555555555,2.351122663277647
F,2022-02-04,item_7,23,6,7,1,3.8333333333333335,2.48327740429189
F,2023-02-03,item_1a,52,11,7,3,4.7272727272727275,1.4206272622267315
F,2023-02-03,item_7,25,6,5,3,4.166666666666667,0.752772652709081
F,2024-02-07,item_1a,17,3,6,5,5.666666666666667,0.5773502691896258
F,2024-02-07,item_7,1,1,1,1,1.0,
FAST,2021-02-08,item_1a,58,10,9,2,5.8,1.8737959096740262
FAST,2021-02-08,item_7,8,3,6,-2,2.6666666666666665,4.163331998932265
FAST,2022-02-07,item_1a,39,8,8,3,4.875,1.642080561796093
FAST,2022-02-07,item_7,2,1,2,2,2.0,
FAST,2023-02-07,item_1a,54,13,7,0,4.153846153846154,1.863963243832607
FAST,2024-02-06,item_1a,22,6,5,2,3.6666666666666665,1.2110601416389966
FAST,2024-02-06,item_7,6,2,4,2,3.0,1.4142135623730951
FDS,2021-10-22,item_1a,28,10,7,-3,2.8,3.0110906108363245
FDS,2021-10-22,item_7,1,2,4,-3,0.5,4.949747468305833
FDS,2022-10-21,item_1a,16,6,5,-3,2.6666666666666665,3.3862466931200785
FDS,2022-10-21,item_7,-3,1,-3,-3,-3.0,
FDS,2023-10-27,item_1a,36,8,7,1,4.5,1.8516401995451028
FDS,2023-10-27,item_7,5,1,5,5,5.0,
FDS,2024-10-29,item_1a,21,7,6,1,3.0,2.0
FDS,2024-10-29,item_7,1,1,1,1,1.0,
FDX,2021-07-19,item_1a,101,18,8,3,5.611111111111111,1.5392469086379974
FDX,2021-07-19,item_7,26,5,6,4,5.2,0.8366600265340756
FDX,2022-07-18,item_1a,37,7,9,1,5.285714285714286,3.0394235042348474
FDX,2022-07-18,item_7,17,2,9,8,8.5,0.7071067811865476
FDX,2023-07-17,item_1a,23,8,4,1,2.875,1.1259916264596035
FDX,2023-07-17,item_7,16,3,8,1,5.333333333333333,3.7859388972001824
FDX,2024-07-15,item_1a,26,7,5,1,3.7142857142857144,1.2535663410560174
FFIV,2021-11-16,item_1a,24,6,8,0,4.0,3.03315017762062
FFIV,2021-11-16,item_7,7,2,7,0,3.5,4.949747468305833
FFIV,2022-11-15,item_1a,19,5,6,1,3.8,2.280350850198276
FFIV,2022-11-15,item_7,21,4,8,2,5.25,2.5
FFIV,2023-11-14,item_1a,5,1,5,5,5.0,
FFIV,2023-11-14,item_7,10,2,6,4,5.0,1.4142135623730951
FFIV,2024-11-18,item_1a,9,3,5,2,3.0,1.7320508075688772
FI,2021-02-26,item_1a,82,19,7,2,4.315789473684211,1.293257367998745
FI,2021-02-26,item_7,28,6,7,2,4.666666666666667,2.160246899469287
FI,2022-02-24,item_1a,56,11,8,2,5.090909090909091,1.868397465987655
FI,2022-02-24,item_7,29,5,8,2,5.8,2.3874672772626644
FI,2023-02-23,item_1a,18,4,6,1,4.5,2.3804761428476167
FI,2023-02-23,item_7,1,1,1,1,1.0,
FI,2024-02-22,item_1a,11,4,4,1,2.75,1.2583057392117916
FICO,2021-11-10,item_1a,66,14,7,3,4.714285714285714,1.3827826698682306
FICO,2021-11-10,item_7,8,3,7,0,2.6666666666666665,3.7859388972001824
FICO,2022-11-09,item_1a,40,8,8,2,5.0,1.8516401995451028
FICO,2023-11-08,item_1a,21,6,7,1,3.5,2.16794833886788
FICO,2024-11-06,item_1a,13,4,5,1,3.25,1.707825127659933
FIS,2024-02-26,item_1a,17,7,5,0,2.4285714285714284,1.7182493859684493
FITB,2021-02-26,item_1a,64,11,8,3,5.818181818181818,1.6011359603844904
FITB,2021-02-26,item_7,34,7,7,3,4.857142857142857,1.3451854182690983
FITB,2022-02-25,item_1a,23,3,9,7,7.666666666666667,1.1547005383792515
FITB,2022-02-25,item_7,24,3,9,7,8.0,1.0
FITB,2023-02-24,item_1a,33,6,7,4,5.5,1.0488088481701516
FITB,2024-02-27,item_1a,5,1,5,5,5.0,
FMC,2021-02-25,item_1a,39,6,8,4,6.5,1.51657508881031
FMC,2021-02-25,item_7,16,2,9,7,8.0,1.4142135623730951
FMC,2022-02-25,item_1a,63,12,8,2,5.25,1.6583123951777
FMC,2022-02-25,item_7,27,5,7,3,5.4,1.51657508881031
FMC,2023-02-24,item_1a,26,6,7,1,4.333333333333333,2.0655911179772892
FMC,2023-02-24,item_7,11,5,6,0,2.2,2.6832815729997477
FMC,2024-02-27,item_1a,15,4,5,2,3.75,1.2583057392117916
FRT,2021-02-11,item_1a,27,5,8,2,5.4,2.3021728866442674
FRT,2021-02-11,item_7,29,7,8,1,4.142857142857143,2.7945525240230875
FRT,2022-02-10,item_1a,32,9,5,3,3.5555555555555554,0.881917103688197
FRT,2022-02-10,item_7,19,5,8,1,3.8,2.7748873851023217
FRT,2023-02-08,item_1a,48,9,7,4,5.333333333333333,1.1180339887498947
FRT,2023-02-08,item_7,26,5,7,3,5.2,1.6431676725154982
FRT,2024-02-12,item_1a,37,8,6,4,4.625,0.7440238091428449
FRT,2024-02-12,item_7,9,2,5,4,4.5,0.7071067811865476
FSLR,2021-02-26,item_1a,56,12,7,1,4.666666666666667,1.6143297699232972
FSLR,2021-02-26,item_7,7,1,7,7,7.0,
FSLR,2022-03-01,item_1a,31,5,9,4,6.2,1.9235384061671346
FSLR,2022-03-01,item_7,5,1,5,5,5.0,
FSLR,2023-02-28,item_1a,15,6,4,0,2.5,1.378404875209022
FSLR,2023-02-28,item_7,9,2,6,3,4.5,2.1213203435596424
FSLR,2024-02-27,item_1a,14,3,5,4,4.666666666666667,0.5773502691896257
FTNT,2021-02-19,item_1a,68,11,9,1,6.181818181818182,2.3159525823376357
FTNT,2021-02-19,item_7,16,4,6,1,4.0,2.449489742783178
FTNT,2022-02-25,item_1a,72,10,9,5,7.2,1.2292725943057181
FTNT,2023-02-24,item_1a,53,10,8,2,5.3,2.5407785333546005
FTNT,2024-02-26,item_1a,19,5,5,3,3.8,1.0954451150103324
FTV,2021-02-26,item_1a,28,5,9,1,5.6,3.1304951684997055
FTV,2021-02-26,item_7,7,2,6,1,3.5,3.5355339059327378
FTV,2022-03-01,item_1a,37,9,7,1,4.111111111111111,2.1473497877875203
FTV,2022-03-01,item_7,2,1,2,2,2.0,
FTV,2023-02-28,item_1a,34,7,8,1,4.857142857142857,2.340126166724879
FTV,2023-02-28,item_7,6,1,6,6,6.0,
FTV,2024-02-27,item_1a,4,4,4,-1,1.0,2.160246899469287
GD,2021-02-09,item_1a,48,8,8,2,6.0,1.8516401995451028
GD,2021-02-09,item_7,59,10,8,3,5.9,1.6633299933166201
GD,2022-02-09,item_1a,46,12,7,1,3.8333333333333335,1.6966991126265962
GD,2022-02-09,item_7,35,12,6,0,2.9166666666666665,2.1933093855190746
GD,2023-02-07,item_1a,44,10,6,3,4.4,1.1737877907772671
GD,2023-02-07,item_7,17,4,7,0,4.25,3.095695936834452
GD,2024-02-08,item_1a,22,6,6,2,3.6666666666666665,1.505545305418162
GD,2024-02-08,item_7,10,2,5,5,5.0,0.0
GDDY,2021-02-19,item_1a,57,11,8,2,5.181818181818182,1.94000937204859
GDDY,2022-02-17,item_1a,24,4,8,4,6.0,1.632993161855452
GDDY,2022-02-17,item_7,3,2,2,1,1.5,0.7071067811865476
GDDY,2023-02-16,item_1a,25,5,7,3,5.0,1.5811388300841898
GDDY,2023-02-16,item_7,5,1,5,5,5.0,
GDDY,2024-02-29,item_1a,17,4,7,1,4.25,2.5
GEHC,2023-02-15,item_1a,43,8,9,1,5.375,2.5035688811888406
GEHC,2023-02-15,item_7,9,1,9,9,9.0,
GEHC,2024-02-06,item_1a,34,7,7,2,4.857142857142857,1.5735915849388864
GEN,2021-05-21,item_1a,47,13,6,0,3.6153846153846154,1.6092680291808412
GEN,2021-05-21,item_7,24,7,6,0,3.4285714285714284,2.14919697074224
GEN,2022-05-20,item_1a,44,18,6,-3,2.4444444444444446,2.5022865360499247
GEN,2022-05-20,item_7,25,9,6,0,2.7777777777777777,2.6822461565718467
GEN,2023-05-25,item_1a,24,5,6,4,4.8,0.8366600265340756
GEN,2023-05-25,item_7,5,1,5,5,5.0,
GEN,2024-05-16,item_1a,10,3,4,2,3.3333333333333335,1.1547005383792515
GILD,2021-02-25,item_1a,124,30,8,2,4.133333333333334,1.3829836145670416
GILD,2022-02-23,item_1a,72,16,7,1,4.5,1.8973665961010278
GILD,2023-02-22,item_1a,48,7,9,4,6.857142857142857,1.7728105208558367
GILD,2024-02-23,item_1a,23,5,6,3,4.6,1.51657508881031
GIS,2021-06-30,item_1a,22,5,7,2,4.4,2.302172886644268
GIS,2021-06-30,item_7,6,1,6,6,6.0,
GIS,2022-06-30,item_1a,43,8,9,3,5.375,2.326094212561969
GIS,2022-06-30,item_7,8,2,7,1,4.0,4.242640687119285
GIS,2023-06-28,item_1a,9,2,5,4,4.5,0.7071067811865476
GIS,2024-06-26,item_1a,8,2,5,3,4.0,1.4142135623730951
GL,2021-02-25,item_1a,36,7,6,5,5.142857142857143,0.37796447300922725
GL,2021-02-25,item_7,25,4,8,4,6.25,2.0615528128088303
GL,2022-02-24,item_1a,45,11,7,3,4.090909090909091,1.2210278829367867
GL,2022-02-24,item_7,41,8,7,2,5.125,1.8850918886280927
GL,2023-02-23,item_1a,31,7,6,4,4.428571428571429,0.7867957924694431
GL,2023-02-23,item_7,15,2,8,7,7.5,0.7071067811865476
GL,2024-02-28,item_1a,30,7,5,3,4.285714285714286,0.7559289460184544
GLW,2021-02-12,item_1a,28,5,9,3,5.6,2.3021728866442674
GLW,2021-02-12,item_7,12,4,6,0,3.0,2.943920288775949
